session_id,purchase_probability,intent_segment,recommended_action,actual_revenue
11738,0.9438113,High Intent,Send checkout reminder or limited-time offer,1
12183,0.35598198,Low Intent,Retarget with awareness ad or product education,0
4782,0.014876509,Low Intent,Retarget with awareness ad or product education,0
1067,0.023361554,Low Intent,Retarget with awareness ad or product education,0
8027,0.072810166,Low Intent,Retarget with awareness ad or product education,0
1219,0.014136422,Low Intent,Retarget with awareness ad or product education,0
7509,0.13767438,Low Intent,Retarget with awareness ad or product education,0
9373,0.18471855,Low Intent,Retarget with awareness ad or product education,0
2685,0.014513473,Low Intent,Retarget with awareness ad or product education,0
11176,0.0058224513,Low Intent,Retarget with awareness ad or product education,0
3981,0.007709635,Low Intent,Retarget with awareness ad or product education,0
12146,0.6772824,Medium Intent,Send educational content about Nattoguard benefits,0
2522,0.0007363233,Low Intent,Retarget with awareness ad or product education,0
2278,0.0048050326,Low Intent,Retarget with awareness ad or product education,0
1878,0.009979664,Low Intent,Retarget with awareness ad or product education,0
5280,0.008388795,Low Intent,Retarget with awareness ad or product education,0
7326,0.12564744,Low Intent,Retarget with awareness ad or product education,0
1763,0.023669632,Low Intent,Retarget with awareness ad or product education,0
9799,0.015569163,Low Intent,Retarget with awareness ad or product education,0
6445,0.2368848,Low Intent,Retarget with awareness ad or product education,0
9164,0.9504224,High Intent,Send checkout reminder or limited-time offer,1
556,0.022161469,Low Intent,Retarget with awareness ad or product education,0
11755,0.12124844,Low Intent,Retarget with awareness ad or product education,0
8732,0.20345382,Low Intent,Retarget with awareness ad or product education,0
765,0.009273979,Low Intent,Retarget with awareness ad or product education,0
7824,0.06671981,Low Intent,Retarget with awareness ad or product education,0
5819,0.13801779,Low Intent,Retarget with awareness ad or product education,0
11693,0.36689126,Low Intent,Retarget with awareness ad or product education,0
5464,0.98071027,High Intent,Send checkout reminder or limited-time offer,1
10283,0.21456264,Low Intent,Retarget with awareness ad or product education,0
5432,0.67539686,Medium Intent,Send educational content about Nattoguard benefits,0
8251,0.10761617,Low Intent,Retarget with awareness ad or product education,0
3146,0.00202622,Low Intent,Retarget with awareness ad or product education,0
10770,0.08991826,Low Intent,Retarget with awareness ad or product education,0
7615,0.18040943,Low Intent,Retarget with awareness ad or product education,0
10363,0.13735984,Low Intent,Retarget with awareness ad or product education,0
5682,0.17607732,Low Intent,Retarget with awareness ad or product education,0
9193,0.18906821,Low Intent,Retarget with awareness ad or product education,0
7020,0.8765674,High Intent,Send checkout reminder or limited-time offer,1
4448,0.0045128036,Low Intent,Retarget with awareness ad or product education,0
8593,0.47264674,Medium Intent,Send educational content about Nattoguard benefits,0
1742,0.008526524,Low Intent,Retarget with awareness ad or product education,0
2444,0.0046554306,Low Intent,Retarget with awareness ad or product education,0
5308,0.0043873284,Low Intent,Retarget with awareness ad or product education,0
2428,0.0010698758,Low Intent,Retarget with awareness ad or product education,0
11317,0.93451273,High Intent,Send checkout reminder or limited-time offer,0
1842,0.0013469945,Low Intent,Retarget with awareness ad or product education,0
10333,0.19742857,Low Intent,Retarget with awareness ad or product education,0
9320,0.027626017,Low Intent,Retarget with awareness ad or product education,0
11470,0.15036996,Low Intent,Retarget with awareness ad or product education,0
777,0.0071695973,Low Intent,Retarget with awareness ad or product education,0
2484,0.011708063,Low Intent,Retarget with awareness ad or product education,0
5477,0.068444826,Low Intent,Retarget with awareness ad or product education,0
8368,0.09851166,Low Intent,Retarget with awareness ad or product education,0
5210,0.008687431,Low Intent,Retarget with awareness ad or product education,0
3038,0.6879646,Medium Intent,Send educational content about Nattoguard benefits,0
5674,0.8470172,High Intent,Send checkout reminder or limited-time offer,0
8369,0.17758004,Low Intent,Retarget with awareness ad or product education,0
10953,0.045003284,Low Intent,Retarget with awareness ad or product education,0
2183,0.004079151,Low Intent,Retarget with awareness ad or product education,0
3346,0.8900044,High Intent,Send checkout reminder or limited-time offer,0
8236,0.18487763,Low Intent,Retarget with awareness ad or product education,0
9325,0.42404845,Medium Intent,Send educational content about Nattoguard benefits,0
3454,0.6706362,Medium Intent,Send educational content about Nattoguard benefits,0
2203,0.008036654,Low Intent,Retarget with awareness ad or product education,0
3554,0.0097848885,Low Intent,Retarget with awareness ad or product education,0
11687,0.2296807,Low Intent,Retarget with awareness ad or product education,0
4038,0.010008274,Low Intent,Retarget with awareness ad or product education,0
10071,0.80616033,High Intent,Send checkout reminder or limited-time offer,1
9333,0.22605088,Low Intent,Retarget with awareness ad or product education,0
9248,0.40213183,Medium Intent,Send educational content about Nattoguard benefits,1
10681,0.018477095,Low Intent,Retarget with awareness ad or product education,0
10935,0.2971959,Low Intent,Retarget with awareness ad or product education,0
3193,0.0049700374,Low Intent,Retarget with awareness ad or product education,0
6330,0.10306343,Low Intent,Retarget with awareness ad or product education,0
8078,0.01772797,Low Intent,Retarget with awareness ad or product education,0
2806,0.88027734,High Intent,Send checkout reminder or limited-time offer,0
5525,0.1596172,Low Intent,Retarget with awareness ad or product education,0
10466,0.4007811,Medium Intent,Send educational content about Nattoguard benefits,0
4941,0.00043560608,Low Intent,Retarget with awareness ad or product education,0
9530,0.4529136,Medium Intent,Send educational content about Nattoguard benefits,0
8707,0.010982228,Low Intent,Retarget with awareness ad or product education,0
1693,0.009164733,Low Intent,Retarget with awareness ad or product education,0
1151,0.009319134,Low Intent,Retarget with awareness ad or product education,0
3926,0.0024296886,Low Intent,Retarget with awareness ad or product education,0
8171,0.055474047,Low Intent,Retarget with awareness ad or product education,0
2439,0.008025201,Low Intent,Retarget with awareness ad or product education,0
5006,0.0103875445,Low Intent,Retarget with awareness ad or product education,0
570,0.027176812,Low Intent,Retarget with awareness ad or product education,0
10286,0.8995911,High Intent,Send checkout reminder or limited-time offer,1
6984,0.118821315,Low Intent,Retarget with awareness ad or product education,0
2886,0.72225714,Medium Intent,Send educational content about Nattoguard benefits,0
6494,0.070687115,Low Intent,Retarget with awareness ad or product education,0
6938,0.67355,Medium Intent,Send educational content about Nattoguard benefits,0
11628,0.055867847,Low Intent,Retarget with awareness ad or product education,0
2969,0.0050836243,Low Intent,Retarget with awareness ad or product education,0
6359,0.21789774,Low Intent,Retarget with awareness ad or product education,0
10364,0.23943956,Low Intent,Retarget with awareness ad or product education,0
7973,0.5402819,Medium Intent,Send educational content about Nattoguard benefits,0
11177,0.10697173,Low Intent,Retarget with awareness ad or product education,0
11641,0.09817865,Low Intent,Retarget with awareness ad or product education,0
9659,0.08408809,Low Intent,Retarget with awareness ad or product education,0
10487,0.05089878,Low Intent,Retarget with awareness ad or product education,0
3075,0.002874486,Low Intent,Retarget with awareness ad or product education,0
6507,0.13331497,Low Intent,Retarget with awareness ad or product education,0
12099,0.432964,Medium Intent,Send educational content about Nattoguard benefits,0
3034,0.007921418,Low Intent,Retarget with awareness ad or product education,0
2892,0.010026246,Low Intent,Retarget with awareness ad or product education,0
2217,0.000674348,Low Intent,Retarget with awareness ad or product education,0
128,0.067235865,Low Intent,Retarget with awareness ad or product education,0
1466,0.00079372874,Low Intent,Retarget with awareness ad or product education,0
4945,0.010668277,Low Intent,Retarget with awareness ad or product education,0
5364,0.6891721,Medium Intent,Send educational content about Nattoguard benefits,0
2745,0.0023416649,Low Intent,Retarget with awareness ad or product education,0
10941,0.19495977,Low Intent,Retarget with awareness ad or product education,0
1712,0.010159214,Low Intent,Retarget with awareness ad or product education,0
664,0.9591362,High Intent,Send checkout reminder or limited-time offer,0
8148,0.013761146,Low Intent,Retarget with awareness ad or product education,0
11183,0.27069527,Low Intent,Retarget with awareness ad or product education,0
2977,0.008173935,Low Intent,Retarget with awareness ad or product education,0
4416,0.5396051,Medium Intent,Send educational content about Nattoguard benefits,1
6172,0.97984296,High Intent,Send checkout reminder or limited-time offer,1
845,0.9709807,High Intent,Send checkout reminder or limited-time offer,1
3324,0.9793419,High Intent,Send checkout reminder or limited-time offer,1
6952,0.8737417,High Intent,Send checkout reminder or limited-time offer,1
3967,0.0038943733,Low Intent,Retarget with awareness ad or product education,0
650,0.015464679,Low Intent,Retarget with awareness ad or product education,0
2648,0.0037488383,Low Intent,Retarget with awareness ad or product education,0
9818,0.1487397,Low Intent,Retarget with awareness ad or product education,0
1429,0.017777426,Low Intent,Retarget with awareness ad or product education,0
